vi,V(vout),d(V(vout))
3.656000000000000e+000,9.761054e-009,-5.558665e-009
3.657000000000000e+000,9.755499e-009,-5.552447e-009
3.658000000000000e+000,9.749949e-009,-5.546230e-009
3.659000000000000e+000,9.744406e-009,-5.539569e-009
3.660000000000000e+000,9.738870e-009,-5.533352e-009
3.661000000000000e+000,9.733339e-009,-5.527134e-009
3.662000000000000e+000,9.727816e-009,-5.520917e-009
3.663000000000000e+000,9.722298e-009,-5.514700e-009
3.664000000000000e+000,9.716786e-009,-5.508483e-009
3.665000000000000e+000,9.711281e-009,-5.502265e-009
3.666000000000000e+000,9.705782e-009,-5.495604e-009
3.667000000000000e+000,9.700289e-009,-5.489831e-009
3.668000000000000e+000,9.694802e-009,-5.483614e-009
3.669000000000000e+000,9.689322e-009,-5.476952e-009
3.670000000000000e+000,9.683848e-009,-5.471179e-009
3.671000000000000e+000,9.678380e-009,-5.464962e-009
3.672000000000000e+000,9.672918e-009,-5.458745e-009
3.673000000000000e+000,9.667462e-009,-5.452971e-009
3.674000000000000e+000,9.662013e-009,-5.446310e-009
3.675000000000000e+000,9.656570e-009,-5.440093e-009
3.676000000000000e+000,9.651132e-009,-5.434320e-009
3.677000000000000e+000,9.645701e-009,-5.428102e-009
3.678000000000000e+000,9.640276e-009,-5.421885e-009
3.679000000000000e+000,9.634857e-009,-5.416112e-009
3.680000000000000e+000,9.629444e-009,-5.409895e-009
3.681000000000000e+000,9.624038e-009,-5.403678e-009
3.682000000000000e+000,9.618637e-009,-5.397460e-009
3.683000000000000e+000,9.613243e-009,-5.391243e-009
3.684000000000000e+000,9.607854e-009,-5.385914e-009
3.685000000000000e+000,9.602471e-009,-5.379697e-009
3.686000000000000e+000,9.597095e-009,-5.373479e-009
3.687000000000000e+000,9.591724e-009,-5.367706e-009
3.688000000000000e+000,9.586359e-009,-5.361489e-009
3.689000000000000e+000,9.581001e-009,-5.355272e-009
3.690000000000000e+000,9.575649e-009,-5.349499e-009
3.691000000000000e+000,9.570302e-009,-5.343725e-009
3.692000000000000e+000,9.564961e-009,-5.337508e-009
3.693000000000000e+000,9.559627e-009,-5.331735e-009
3.694000000000000e+000,9.554298e-009,-5.325518e-009
3.695000000000000e+000,9.548976e-009,-5.319745e-009
3.696000000000000e+000,9.543658e-009,-5.313971e-009
3.697000000000000e+000,9.538348e-009,-5.307754e-009
3.698000000000000e+000,9.533043e-009,-5.301981e-009
3.699000000000000e+000,9.527744e-009,-5.296208e-009
3.700000000000000e+000,9.522450e-009,-5.290435e-009
3.701000000000000e+000,9.517163e-009,-5.284218e-009
3.702000000000000e+000,9.511882e-009,-5.278444e-009
3.703000000000000e+000,9.506606e-009,-5.272671e-009
3.704000000000000e+000,9.501337e-009,-5.266898e-009
3.705000000000000e+000,9.496072e-009,-5.261125e-009
3.706000000000000e+000,9.490814e-009,-5.254908e-009
3.707000000000000e+000,9.485563e-009,-5.249134e-009
3.708000000000000e+000,9.480316e-009,-5.243805e-009
3.709000000000000e+000,9.475075e-009,-5.238032e-009
3.710000000000000e+000,9.469840e-009,-5.231815e-009
3.711000000000000e+000,9.464611e-009,-5.226042e-009
3.712000000000000e+000,9.459388e-009,-5.220269e-009
3.713000000000000e+000,9.454171e-009,-5.214496e-009
3.714000000000000e+000,9.448959e-009,-5.209166e-009
3.715000000000000e+000,9.443752e-009,-5.203393e-009
3.716000000000000e+000,9.438552e-009,-5.197176e-009
3.717000000000000e+000,9.433358e-009,-5.191847e-009
3.718000000000000e+000,9.428168e-009,-5.186074e-009
3.719000000000000e+000,9.422986e-009,-5.180301e-009
3.720000000000000e+000,9.417808e-009,-5.174972e-009
3.721000000000000e+000,9.412636e-009,-5.168754e-009
3.722000000000000e+000,9.407470e-009,-5.162981e-009
3.723000000000000e+000,9.402310e-009,-5.157652e-009
3.724000000000000e+000,9.397155e-009,-5.151879e-009
3.725000000000000e+000,9.392006e-009,-5.146106e-009
3.726000000000000e+000,9.386863e-009,-5.140777e-009
3.727000000000000e+000,9.381725e-009,-5.135004e-009
3.728000000000000e+000,9.376593e-009,-5.129674e-009
3.729000000000000e+000,9.371465e-009,-5.123901e-009
3.730000000000000e+000,9.366345e-009,-5.118128e-009
3.731000000000000e+000,9.361229e-009,-5.112799e-009
3.732000000000000e+000,9.356119e-009,-5.107026e-009
3.733000000000000e+000,9.351015e-009,-5.101253e-009
3.734000000000000e+000,9.345917e-009,-5.095924e-009
3.735000000000000e+000,9.340823e-009,-5.090595e-009
3.736000000000000e+000,9.335736e-009,-5.084821e-009
3.737000000000000e+000,9.330654e-009,-5.079048e-009
3.738000000000000e+000,9.325578e-009,-5.073719e-009
3.739000000000000e+000,9.320506e-009,-5.068390e-009
3.740000000000000e+000,9.315441e-009,-5.062617e-009
3.741000000000000e+000,9.310381e-009,-5.057288e-009
3.742000000000000e+000,9.305326e-009,-5.051959e-009
3.743000000000000e+000,9.300277e-009,-5.046186e-009
3.744000000000000e+000,9.295234e-009,-5.040857e-009
3.745000000000000e+000,9.290195e-009,-5.035528e-009
3.746000000000000e+000,9.285163e-009,-5.029754e-009
3.747000000000000e+000,9.280136e-009,-5.024425e-009
3.748000000000000e+000,9.275114e-009,-5.019096e-009
3.749000000000000e+000,9.270098e-009,-5.013323e-009
3.750000000000000e+000,9.265087e-009,-5.007994e-009
3.751000000000000e+000,9.260082e-009,-5.003109e-009
3.752000000000000e+000,9.255081e-009,-4.997336e-009
3.753000000000000e+000,9.250087e-009,-4.991563e-009
3.754000000000000e+000,9.245098e-009,-4.986678e-009
3.755000000000000e+000,9.240114e-009,-4.981349e-009
3.756000000000000e+000,9.235135e-009,-4.975576e-009
3.757000000000000e+000,9.230162e-009,-4.970691e-009
3.758000000000000e+000,9.225194e-009,-4.965361e-009
3.759000000000000e+000,9.220232e-009,-4.959588e-009
3.760000000000000e+000,9.215275e-009,-4.954259e-009
3.761000000000000e+000,9.210323e-009,-4.949374e-009
3.762000000000000e+000,9.205376e-009,-4.944045e-009
3.763000000000000e+000,9.200435e-009,-4.938272e-009
3.764000000000000e+000,9.195499e-009,-4.932943e-009
3.765000000000000e+000,9.190569e-009,-4.928058e-009
3.766000000000000e+000,9.185643e-009,-4.922729e-009
3.767000000000000e+000,9.180724e-009,-4.917400e-009
3.768000000000000e+000,9.175809e-009,-4.912071e-009
3.769000000000000e+000,9.170900e-009,-4.906742e-009
3.770000000000000e+000,9.165995e-009,-4.901857e-009
3.771000000000000e+000,9.161096e-009,-4.896528e-009
3.772000000000000e+000,9.156202e-009,-4.891199e-009
3.773000000000000e+000,9.151313e-009,-4.885869e-009
3.774000000000000e+000,9.146430e-009,-4.880540e-009
3.775000000000000e+000,9.141552e-009,-4.875211e-009
3.776000000000000e+000,9.136680e-009,-4.870326e-009
3.777000000000000e+000,9.131812e-009,-4.865441e-009
3.778000000000000e+000,9.126949e-009,-4.859668e-009
3.779000000000000e+000,9.122092e-009,-4.854339e-009
3.780000000000000e+000,9.117240e-009,-4.849898e-009
3.781000000000000e+000,9.112393e-009,-4.844569e-009
3.782000000000000e+000,9.107551e-009,-4.839240e-009
3.783000000000000e+000,9.102714e-009,-4.834355e-009
3.784000000000000e+000,9.097882e-009,-4.829026e-009
3.785000000000000e+000,9.093056e-009,-4.823697e-009
3.786000000000000e+000,9.088235e-009,-4.818812e-009
3.787000000000000e+000,9.083418e-009,-4.813927e-009
3.788000000000000e+000,9.078607e-009,-4.808598e-009
3.789000000000000e+000,9.073801e-009,-4.803269e-009
3.790000000000000e+000,9.069001e-009,-4.798384e-009
3.791000000000000e+000,9.064204e-009,-4.793499e-009
3.792000000000000e+000,9.059414e-009,-4.788170e-009
3.793000000000000e+000,9.054628e-009,-4.783285e-009
3.794000000000000e+000,9.049847e-009,-4.778400e-009
3.795000000000000e+000,9.045071e-009,-4.773071e-009
3.796000000000000e+000,9.040301e-009,-4.767742e-009
3.797000000000000e+000,9.035536e-009,-4.762857e-009
3.798000000000000e+000,9.030775e-009,-4.758416e-009
3.799000000000000e+000,9.026019e-009,-4.753087e-009
3.800000000000000e+000,9.021269e-009,-4.747758e-009
3.801000000000000e+000,9.016524e-009,-4.743317e-009
3.802000000000000e+000,9.011782e-009,-4.737988e-009
3.803000000000000e+000,9.007048e-009,-4.733103e-009
3.804000000000000e+000,9.002316e-009,-4.728218e-009
3.805000000000000e+000,8.997591e-009,-4.722889e-009
3.806000000000000e+000,8.992870e-009,-4.718448e-009
3.807000000000000e+000,8.988154e-009,-4.713119e-009
3.808000000000000e+000,8.983444e-009,-4.708234e-009
3.809000000000000e+000,8.978738e-009,-4.703349e-009
3.810000000000000e+000,8.974038e-009,-4.698464e-009
3.811000000000000e+000,8.969341e-009,-4.693579e-009
3.812000000000000e+000,8.964650e-009,-4.688250e-009
3.813000000000000e+000,8.959964e-009,-4.683809e-009
3.814000000000000e+000,8.955283e-009,-4.678924e-009
3.815000000000000e+000,8.950606e-009,-4.674039e-009
3.816000000000000e+000,8.945935e-009,-4.669154e-009
3.817000000000000e+000,8.941268e-009,-4.664269e-009
3.818000000000000e+000,8.936606e-009,-4.659384e-009
3.819000000000000e+000,8.931949e-009,-4.654499e-009
3.820000000000000e+000,8.927297e-009,-4.649614e-009
3.821000000000000e+000,8.922650e-009,-4.644729e-009
3.822000000000000e+000,8.918008e-009,-4.639844e-009
3.823000000000000e+000,8.913370e-009,-4.634959e-009
3.824000000000000e+000,8.908738e-009,-4.630518e-009
3.825000000000000e+000,8.904109e-009,-4.625633e-009
3.826000000000000e+000,8.899486e-009,-4.620748e-009
3.827000000000000e+000,8.894868e-009,-4.615863e-009
3.828000000000000e+000,8.890255e-009,-4.610978e-009
3.829000000000000e+000,8.885646e-009,-4.606537e-009
3.830000000000000e+000,8.881042e-009,-4.601652e-009
3.831000000000000e+000,8.876443e-009,-4.596767e-009
3.832000000000000e+000,8.871848e-009,-4.591882e-009
3.833000000000000e+000,8.867259e-009,-4.587442e-009
3.834000000000000e+000,8.862673e-009,-4.582557e-009
3.835000000000000e+000,8.858094e-009,-4.577672e-009
3.836000000000000e+000,8.853518e-009,-4.573231e-009
3.837000000000000e+000,8.848947e-009,-4.568346e-009
3.838000000000000e+000,8.844381e-009,-4.563905e-009
3.839000000000000e+000,8.839820e-009,-4.559020e-009
3.840000000000000e+000,8.835263e-009,-4.554135e-009
3.841000000000000e+000,8.830711e-009,-4.549694e-009
3.842000000000000e+000,8.826164e-009,-4.544809e-009
3.843000000000000e+000,8.821622e-009,-4.539924e-009
3.844000000000000e+000,8.817084e-009,-4.535483e-009
3.845000000000000e+000,8.812551e-009,-4.531042e-009
3.846000000000000e+000,8.808022e-009,-4.526157e-009
3.847000000000000e+000,8.803498e-009,-4.521272e-009
3.848000000000000e+000,8.798979e-009,-4.516831e-009
3.849000000000000e+000,8.794465e-009,-4.512390e-009
3.850000000000000e+000,8.789955e-009,-4.507950e-009
3.851000000000000e+000,8.785449e-009,-4.503065e-009
3.852000000000000e+000,8.780948e-009,-4.498180e-009
3.853000000000000e+000,8.776452e-009,-4.493739e-009
3.854000000000000e+000,8.771961e-009,-4.489298e-009
3.855000000000000e+000,8.767474e-009,-4.484857e-009
3.856000000000000e+000,8.762991e-009,-4.479972e-009
3.857000000000000e+000,8.758514e-009,-4.475531e-009
3.858000000000000e+000,8.754040e-009,-4.471090e-009
3.859000000000000e+000,8.749572e-009,-4.466205e-009
3.860000000000000e+000,8.745108e-009,-4.461764e-009
3.861000000000000e+000,8.740648e-009,-4.457323e-009
3.862000000000000e+000,8.736193e-009,-4.452883e-009
3.863000000000000e+000,8.731742e-009,-4.447998e-009
3.864000000000000e+000,8.727297e-009,-4.443557e-009
3.865000000000000e+000,8.722855e-009,-4.439116e-009
3.866000000000000e+000,8.718419e-009,-4.434675e-009
3.867000000000000e+000,8.713986e-009,-4.430234e-009
3.868000000000000e+000,8.709558e-009,-4.425349e-009
3.869000000000000e+000,8.705135e-009,-4.420908e-009
3.870000000000000e+000,8.700717e-009,-4.416911e-009
3.871000000000000e+000,8.696301e-009,-4.412470e-009
3.872000000000000e+000,8.691892e-009,-4.407585e-009
3.873000000000000e+000,8.687486e-009,-4.403145e-009
3.874000000000000e+000,8.683085e-009,-4.398704e-009
3.875000000000000e+000,8.678689e-009,-4.394263e-009
3.876000000000000e+000,8.674297e-009,-4.389822e-009
3.877000000000000e+000,8.669909e-009,-4.385381e-009
3.878000000000000e+000,8.665526e-009,-4.380940e-009
3.879000000000000e+000,8.661147e-009,-4.376499e-009
3.880000000000000e+000,8.656773e-009,-4.372058e-009
3.881000000000000e+000,8.652403e-009,-4.367617e-009
3.882000000000000e+000,8.648038e-009,-4.363176e-009
3.883000000000000e+000,8.643677e-009,-4.358736e-009
3.884000000000000e+000,8.639320e-009,-4.354739e-009
3.885000000000000e+000,8.634967e-009,-4.350298e-009
3.886000000000000e+000,8.630620e-009,-4.345413e-009
3.887000000000000e+000,8.626277e-009,-4.341416e-009
3.888000000000000e+000,8.621937e-009,-4.336975e-009
3.889000000000000e+000,8.617603e-009,-4.332534e-009
3.890000000000000e+000,8.613272e-009,-4.328538e-009
3.891000000000000e+000,8.608946e-009,-4.324097e-009
3.892000000000000e+000,8.604624e-009,-4.319656e-009
3.893000000000000e+000,8.600306e-009,-4.315215e-009
3.894000000000000e+000,8.595993e-009,-4.310774e-009
3.895000000000000e+000,8.591685e-009,-4.306333e-009
3.896000000000000e+000,8.587381e-009,-4.302336e-009
3.897000000000000e+000,8.583080e-009,-4.298339e-009
3.898000000000000e+000,8.578784e-009,-4.293454e-009
3.899000000000000e+000,8.574493e-009,-4.289014e-009
3.900000000000000e+000,8.570206e-009,-4.285461e-009
3.901000000000000e+000,8.565922e-009,-4.281020e-009
3.902000000000000e+000,8.561644e-009,-4.276579e-009
3.903000000000000e+000,8.557369e-009,-4.272138e-009
3.904000000000000e+000,8.553100e-009,-4.267697e-009
3.905000000000000e+000,8.548834e-009,-4.263701e-009
3.906000000000000e+000,8.544572e-009,-4.259704e-009
3.907000000000000e+000,8.540314e-009,-4.255263e-009
3.908000000000000e+000,8.536062e-009,-4.250822e-009
3.909000000000000e+000,8.531813e-009,-4.246825e-009
3.910000000000000e+000,8.527568e-009,-4.242828e-009
3.911000000000000e+000,8.523327e-009,-4.238387e-009
3.912000000000000e+000,8.519091e-009,-4.233947e-009
3.913000000000000e+000,8.514859e-009,-4.229950e-009
3.914000000000000e+000,8.510631e-009,-4.225953e-009
3.915000000000000e+000,8.506407e-009,-4.221512e-009
3.916000000000000e+000,8.502188e-009,-4.217071e-009
3.917000000000000e+000,8.497973e-009,-4.213518e-009
3.918000000000000e+000,8.493761e-009,-4.209078e-009
3.919000000000000e+000,8.489555e-009,-4.204637e-009
3.920000000000000e+000,8.485352e-009,-4.200640e-009
3.921000000000000e+000,8.481154e-009,-4.196643e-009
3.922000000000000e+000,8.476959e-009,-4.192646e-009
3.923000000000000e+000,8.472768e-009,-4.188205e-009
3.924000000000000e+000,8.468582e-009,-4.183764e-009
3.925000000000000e+000,8.464401e-009,-4.179768e-009
3.926000000000000e+000,8.460223e-009,-4.175771e-009
3.927000000000000e+000,8.456049e-009,-4.171774e-009
3.928000000000000e+000,8.451879e-009,-4.167777e-009
3.929000000000000e+000,8.447714e-009,-4.163336e-009
3.930000000000000e+000,8.443553e-009,-4.159340e-009
3.931000000000000e+000,8.439395e-009,-4.155343e-009
3.932000000000000e+000,8.435242e-009,-4.151346e-009
3.933000000000000e+000,8.431092e-009,-4.147349e-009
3.934000000000000e+000,8.426947e-009,-4.142908e-009
3.935000000000000e+000,8.422806e-009,-4.138911e-009
3.936000000000000e+000,8.418669e-009,-4.134915e-009
3.937000000000000e+000,8.414537e-009,-4.130918e-009
3.938000000000000e+000,8.410407e-009,-4.126921e-009
3.939000000000000e+000,8.406283e-009,-4.122480e-009
3.940000000000000e+000,8.402163e-009,-4.118483e-009
3.941000000000000e+000,8.398046e-009,-4.114931e-009
3.942000000000000e+000,8.393933e-009,-4.110934e-009
3.943000000000000e+000,8.389824e-009,-4.106493e-009
3.944000000000000e+000,8.385720e-009,-4.102496e-009
3.945000000000000e+000,8.381619e-009,-4.098499e-009
3.946000000000000e+000,8.377523e-009,-4.094503e-009
3.947000000000000e+000,8.373430e-009,-4.090506e-009
3.948000000000000e+000,8.369342e-009,-4.086509e-009
3.949000000000000e+000,8.365257e-009,-4.082956e-009
3.950000000000000e+000,8.361176e-009,-4.078959e-009
3.951000000000000e+000,8.357099e-009,-4.074519e-009
3.952000000000000e+000,8.353027e-009,-4.070522e-009
3.953000000000000e+000,8.348958e-009,-4.066525e-009
3.954000000000000e+000,8.344894e-009,-4.062528e-009
3.955000000000000e+000,8.340833e-009,-4.058975e-009
3.956000000000000e+000,8.336776e-009,-4.054979e-009
3.957000000000000e+000,8.332723e-009,-4.050982e-009
3.958000000000000e+000,8.328674e-009,-4.046985e-009
3.959000000000000e+000,8.324629e-009,-4.042988e-009
3.960000000000000e+000,8.320588e-009,-4.038991e-009
3.961000000000000e+000,8.316551e-009,-4.034995e-009
3.962000000000000e+000,8.312518e-009,-4.031442e-009
3.963000000000000e+000,8.308488e-009,-4.027445e-009
3.964000000000000e+000,8.304463e-009,-4.023448e-009
3.965000000000000e+000,8.300441e-009,-4.019896e-009
3.966000000000000e+000,8.296423e-009,-4.015899e-009
3.967000000000000e+000,8.292409e-009,-4.011458e-009
3.968000000000000e+000,8.288400e-009,-4.007905e-009
3.969000000000000e+000,8.284394e-009,-4.004352e-009
3.970000000000000e+000,8.280391e-009,-3.999912e-009
3.971000000000000e+000,8.276394e-009,-3.996359e-009
3.972000000000000e+000,8.272399e-009,-3.992806e-009
3.973000000000000e+000,8.268408e-009,-3.988365e-009
3.974000000000000e+000,8.264422e-009,-3.984368e-009
3.975000000000000e+000,8.260439e-009,-3.980816e-009
3.976000000000000e+000,8.256460e-009,-3.977263e-009
3.977000000000000e+000,8.252485e-009,-3.973266e-009
3.978000000000000e+000,8.248514e-009,-3.969713e-009
3.979000000000000e+000,8.244545e-009,-3.965717e-009
3.980000000000000e+000,8.240582e-009,-3.961720e-009
3.981000000000000e+000,8.236622e-009,-3.958167e-009
3.982000000000000e+000,8.232666e-009,-3.954170e-009
3.983000000000000e+000,8.228714e-009,-3.950174e-009
3.984000000000000e+000,8.224766e-009,-3.946621e-009
3.985000000000000e+000,8.220820e-009,-3.943068e-009
3.986000000000000e+000,8.216880e-009,-3.939071e-009
3.987000000000000e+000,8.212942e-009,-3.935074e-009
3.988000000000000e+000,8.209009e-009,-3.931522e-009
3.989000000000000e+000,8.205079e-009,-3.927969e-009
3.990000000000000e+000,8.201154e-009,-3.923972e-009
3.991000000000000e+000,8.197231e-009,-3.920420e-009
3.992000000000000e+000,8.193313e-009,-3.916423e-009
3.993000000000000e+000,8.189398e-009,-3.912426e-009
3.994000000000000e+000,8.185488e-009,-3.908873e-009
3.995000000000000e+000,8.181581e-009,-3.905321e-009
3.996000000000000e+000,8.177677e-009,-3.901768e-009
3.997000000000000e+000,8.173777e-009,-3.897771e-009
3.998000000000000e+000,8.169882e-009,-3.894218e-009
3.999000000000000e+000,8.165989e-009,-3.890666e-009
4.000000000000000e+000,8.162100e-009,-3.886669e-009
4.001000000000000e+000,8.158215e-009,-3.883116e-009
4.002000000000000e+000,8.154334e-009,-3.879119e-009
4.003000000000000e+000,8.150457e-009,-3.875567e-009
4.004000000000000e+000,8.146583e-009,-3.872014e-009
4.005000000000000e+000,8.142713e-009,-3.868017e-009
4.006000000000000e+000,8.138847e-009,-3.864464e-009
4.007000000000000e+000,8.134984e-009,-3.860912e-009
4.008000000000000e+000,8.131125e-009,-3.857359e-009
4.009000000000000e+000,8.127270e-009,-3.853806e-009
4.010000000000000e+000,8.123417e-009,-3.850253e-009
4.011000000000000e+000,8.119569e-009,-3.846257e-009
4.012000000000001e+000,8.115725e-009,-3.842704e-009
4.013000000000000e+000,8.111884e-009,-3.839151e-009
4.014000000000000e+000,8.108047e-009,-3.835154e-009
4.015000000000000e+000,8.104213e-009,-3.831602e-009
4.016000000000000e+000,8.100383e-009,-3.828049e-009
4.017000000000000e+000,8.096557e-009,-3.824496e-009
4.018000000000000e+000,8.092734e-009,-3.820944e-009
4.019000000000000e+000,8.088915e-009,-3.817391e-009
4.020000000000001e+000,8.085100e-009,-3.813838e-009
4.021000000000000e+000,8.081288e-009,-3.810285e-009
4.022000000000000e+000,8.077479e-009,-3.806733e-009
4.023000000000000e+000,8.073674e-009,-3.802736e-009
4.024000000000000e+000,8.069874e-009,-3.799183e-009
4.025000000000000e+000,8.066076e-009,-3.796075e-009
4.026000000000000e+000,8.062282e-009,-3.792078e-009
4.027000000000000e+000,8.058492e-009,-3.788525e-009
4.028000000000001e+000,8.054704e-009,-3.785416e-009
4.029000000000000e+000,8.050921e-009,-3.781420e-009
4.030000000000000e+000,8.047142e-009,-3.777867e-009
4.031000000000000e+000,8.043365e-009,-3.774758e-009
4.032000000000000e+000,8.039592e-009,-3.770761e-009
4.033000000000000e+000,8.035824e-009,-3.767209e-009
4.034000000000000e+000,8.032058e-009,-3.764100e-009
4.035000000000000e+000,8.028295e-009,-3.760547e-009
4.036000000000001e+000,8.024537e-009,-3.756551e-009
4.037000000000000e+000,8.020782e-009,-3.752998e-009
4.038000000000000e+000,8.017031e-009,-3.749889e-009
4.039000000000000e+000,8.013282e-009,-3.746337e-009
4.040000000000000e+000,8.009538e-009,-3.742784e-009
4.041000000000000e+000,8.005797e-009,-3.739231e-009
4.042000000000000e+000,8.002059e-009,-3.735678e-009
4.043000000000000e+000,7.998326e-009,-3.732570e-009
4.044000000000001e+000,7.994594e-009,-3.729017e-009
4.045000000000000e+000,7.990868e-009,-3.725020e-009
4.046000000000000e+000,7.987144e-009,-3.721912e-009
4.047000000000000e+000,7.983424e-009,-3.718359e-009
4.048000000000000e+000,7.979708e-009,-3.714806e-009
4.049000000000000e+000,7.975994e-009,-3.711698e-009
4.050000000000000e+000,7.972284e-009,-3.708145e-009
4.051000000000000e+000,7.968578e-009,-3.704592e-009
4.052000000000001e+000,7.964875e-009,-3.701039e-009
4.053000000000000e+000,7.961176e-009,-3.697931e-009
4.054000000000000e+000,7.957479e-009,-3.694378e-009
4.055000000000000e+000,7.953787e-009,-3.690825e-009
4.056000000000000e+000,7.950097e-009,-3.687273e-009
4.057000000000000e+000,7.946412e-009,-3.683720e-009
4.058000000000000e+000,7.942730e-009,-3.680611e-009
4.059000000000000e+000,7.939051e-009,-3.677503e-009
4.060000000000001e+000,7.935375e-009,-3.673950e-009
4.061000000000000e+000,7.931703e-009,-3.670397e-009
4.062000000000000e+000,7.928034e-009,-3.666845e-009
4.063000000000000e+000,7.924370e-009,-3.663292e-009
4.064000000000000e+000,7.920708e-009,-3.660183e-009
4.065000000000000e+000,7.917049e-009,-3.657075e-009
4.066000000000000e+000,7.913393e-009,-3.653522e-009
4.067000000000000e+000,7.909742e-009,-3.649969e-009
4.068000000000001e+000,7.906094e-009,-3.646861e-009
4.069000000000000e+000,7.902448e-009,-3.643308e-009
4.070000000000000e+000,7.898807e-009,-3.639755e-009
4.071000000000000e+000,7.895169e-009,-3.636647e-009
4.072000000000000e+000,7.891534e-009,-3.633538e-009
4.073000000000000e+000,7.887902e-009,-3.629985e-009
4.074000000000000e+000,7.884274e-009,-3.626432e-009
4.075000000000000e+000,7.880649e-009,-3.623324e-009
4.076000000000001e+000,7.877027e-009,-3.620215e-009
4.077000000000000e+000,7.873409e-009,-3.616663e-009
4.078000000000000e+000,7.869794e-009,-3.613110e-009
4.079000000000000e+000,7.866182e-009,-3.610001e-009
4.080000000000000e+000,7.862574e-009,-3.606893e-009
4.081000000000000e+000,7.858969e-009,-3.603340e-009
4.082000000000000e+000,7.855367e-009,-3.599787e-009
4.083000000000000e+000,7.851769e-009,-3.596679e-009
4.084000000000000e+000,7.848174e-009,-3.593570e-009
4.085000000000000e+000,7.844582e-009,-3.590461e-009
4.086000000000000e+000,7.840993e-009,-3.586909e-009
4.087000000000000e+000,7.837408e-009,-3.583356e-009
4.088000000000000e+000,7.833826e-009,-3.580691e-009
4.089000000000000e+000,7.830247e-009,-3.577139e-009
4.090000000000000e+000,7.826672e-009,-3.573586e-009
4.091000000000000e+000,7.823100e-009,-3.570477e-009
4.092000000000000e+000,7.819531e-009,-3.567369e-009
4.093000000000000e+000,7.815965e-009,-3.564260e-009
4.094000000000000e+000,7.812402e-009,-3.560707e-009
4.095000000000000e+000,7.808843e-009,-3.557599e-009
4.096000000000000e+000,7.805287e-009,-3.554490e-009
4.097000000000000e+000,7.801734e-009,-3.550937e-009
4.098000000000000e+000,7.798185e-009,-3.547829e-009
4.099000000000000e+000,7.794639e-009,-3.544720e-009
4.100000000000000e+000,7.791096e-009,-3.541167e-009
4.101000000000000e+000,7.787556e-009,-3.538059e-009
4.102000000000000e+000,7.784020e-009,-3.534950e-009
4.103000000000000e+000,7.780486e-009,-3.531841e-009
4.104000000000000e+000,7.776956e-009,-3.528733e-009
4.105000000000000e+000,7.773429e-009,-3.525180e-009
4.106000000000000e+000,7.769906e-009,-3.522072e-009
4.107000000000000e+000,7.766385e-009,-3.518963e-009
4.108000000000000e+000,7.762868e-009,-3.515854e-009
4.109000000000000e+000,7.759353e-009,-3.512746e-009
4.110000000000000e+000,7.755842e-009,-3.509637e-009
4.111000000000000e+000,7.752334e-009,-3.506528e-009
4.112000000000000e+000,7.748829e-009,-3.502976e-009
4.113000000000000e+000,7.745328e-009,-3.499867e-009
4.114000000000000e+000,7.741829e-009,-3.496758e-009
4.115000000000000e+000,7.738334e-009,-3.493650e-009
4.116000000000000e+000,7.734842e-009,-3.490541e-009
4.117000000000000e+000,7.731353e-009,-3.486988e-009
4.118000000000000e+000,7.727868e-009,-3.483880e-009
4.119000000000000e+000,7.724386e-009,-3.481215e-009
4.120000000000000e+000,7.720906e-009,-3.478107e-009
4.121000000000000e+000,7.717429e-009,-3.474554e-009
4.122000000000000e+000,7.713957e-009,-3.471445e-009
4.123000000000000e+000,7.710486e-009,-3.468781e-009
4.124000000000000e+000,7.707019e-009,-3.465672e-009
4.125000000000000e+000,7.703555e-009,-3.462119e-009
4.126000000000000e+000,7.700095e-009,-3.459011e-009
4.127000000000000e+000,7.696637e-009,-3.455902e-009
4.128000000000000e+000,7.693183e-009,-3.452794e-009
4.129000000000000e+000,7.689732e-009,-3.450129e-009
4.130000000000000e+000,7.686283e-009,-3.447020e-009
4.131000000000000e+000,7.682837e-009,-3.443468e-009
4.132000000000000e+000,7.679396e-009,-3.440359e-009
4.133000000000000e+000,7.675957e-009,-3.437695e-009
4.134000000000000e+000,7.672520e-009,-3.434586e-009
4.135000000000000e+000,7.669088e-009,-3.431477e-009
4.136000000000000e+000,7.665657e-009,-3.428369e-009
4.137000000000001e+000,7.662231e-009,-3.424816e-009
4.138000000000000e+000,7.658808e-009,-3.422151e-009
4.139000000000000e+000,7.655387e-009,-3.419487e-009
4.140000000000000e+000,7.651969e-009,-3.415934e-009
4.141000000000000e+000,7.648555e-009,-3.412826e-009
4.142000000000000e+000,7.645143e-009,-3.410161e-009
4.143000000000000e+000,7.641734e-009,-3.407052e-009
4.144000000000000e+000,7.638329e-009,-3.403500e-009
4.145000000000001e+000,7.634927e-009,-3.400835e-009
4.146000000000000e+000,7.631527e-009,-3.398171e-009
4.147000000000000e+000,7.628131e-009,-3.394618e-009
4.148000000000000e+000,7.624738e-009,-3.391509e-009
4.149000000000000e+000,7.621348e-009,-3.388845e-009
4.150000000000000e+000,7.617960e-009,-3.385736e-009
4.151000000000000e+000,7.614577e-009,-3.382628e-009
4.152000000000000e+000,7.611195e-009,-3.379963e-009
4.153000000000001e+000,7.607817e-009,-3.376854e-009
4.154000000000000e+000,7.604442e-009,-3.373746e-009
